tree_id,family,genus,species,isTGDR,title,year,authors,lat,lng,icon_type
TGDR001-2577,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Wegrzyn, Jill L.",44.083,-123.167,parks
TGDR001-2583,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",44.000,-122.917,parks
TGDR001-2590,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Wegrzyn, Jill L.,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Tsai, Chung-jui",44.000,-122.917,parks
TGDR001-2591,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Davis, Mark F.",44.000,-122.917,parks
TGDR001-2597,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",44.000,-122.917,parks
TGDR001-2616,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",44.333,-123.417,parks
TGDR001-2631,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",44.517,-123.200,parks
TGDR001-2654,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",45.167,-123.167,parks
TGDR001-2679,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",45.200,-123.083,parks
TGDR001-2683,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.200,-123.083,parks
TGDR001-2686,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",45.200,-123.083,parks
TGDR001-2716,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Wegrzyn, Jill L.",46.667,-121.750,parks
TGDR001-2720,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Neale, David Brian,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.,Tsai, Chung-jui",46.667,-121.750,parks
TGDR001-2727,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Wegrzyn, Jill L.,Choi, Minyoung,Eckert, Andrew J.",46.500,-122.000,parks
TGDR001-2731,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.500,-122.000,parks
TGDR001-2884,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert",45.583,-122.383,parks
TGDR001-2889,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.583,-122.383,parks
TGDR001-2892,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Neale, David Brian,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",45.583,-122.383,parks
TGDR001-2896,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",45.583,-122.383,parks
TGDR001-2897,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Eckert, Andrew J.,Choi, Minyoung,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J",46.100,-122.967,parks
TGDR001-349,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.,Wegrzyn, Jill L.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",44.733,-123.067,parks
TGDR001-359,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J",47.850,-121.817,parks
TGDR001-365,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Eckert, Andrew J.,Wegrzyn, Jill L.",47.050,-122.700,parks
TGDR001-367,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Tsai, Chung-jui",47.050,-122.700,parks
TGDR001-4530,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",46.667,-121.667,parks
TGDR001-4531,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.500,-122.000,parks
TGDR001-457,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",.,.,parks
TGDR001-4579,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.",46.717,-121.717,parks
TGDR001-4580,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Wegrzyn, Jill L.,Sykes, Robert,Lee, Jennifer M JM,Stanton, Brian J,Choi, Minyoung",46.567,-121.667,parks
TGDR001-4583,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",46.567,-121.667,parks
TGDR001-4584,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Stanton, Brian J,Choi, Minyoung,Lee, Jennifer M JM,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.",46.717,-121.717,parks
TGDR001-4585,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Neale, David Brian,Eckert, Andrew J.",46.567,-121.667,parks
TGDR001-4588,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Neale, David Brian",45.583,-122.383,parks
TGDR001-4593,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",44.733,-123.050,parks
TGDR001-4594,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",45.833,-121.883,parks
TGDR001-460,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Wegrzyn, Jill L.,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Lee, Jennifer M JM,Eckert, Andrew J.",47.067,-122.200,parks
TGDR001-4603,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.",45.583,-122.383,parks
TGDR001-4605,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Choi, Minyoung,Wegrzyn, Jill L.",46.183,-123.150,parks
TGDR001-4606,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.",45.667,-122.717,parks
TGDR001-4608,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Neale, David Brian,Tsai, Chung-jui,Sykes, Robert,Eckert, Andrew J.,Wegrzyn, Jill L.,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung",45.667,-122.717,parks
TGDR001-4610,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung",45.967,-122.817,parks
TGDR001-4611,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.,Stanton, Brian J,Sykes, Robert,Tsai, Chung-jui,Neale, David Brian,Lee, Jennifer M JM",47.050,-122.900,parks
TGDR001-521,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Neale, David Brian,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",.,.,parks
TGDR001-552,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Wegrzyn, Jill L.",47.067,-122.200,parks
TGDR001-6808,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Neale, David Brian,Tsai, Chung-jui,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",46.183,-123.533,parks
TGDR001-6816,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Neale, David Brian,Tsai, Chung-jui",46.183,-123.533,parks
TGDR001-6828,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Choi, Minyoung,Eckert, Andrew J.,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",46.150,-123.200,parks
TGDR001-6831,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Davis, Mark F.",45.900,-122.733,parks
TGDR001-6841,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Wegrzyn, Jill L.",45.933,-122.817,parks
TGDR001-6848,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",45.933,-122.817,parks
TGDR001-6855,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.733,-122.767,parks
